"";"x"
"5372";"E"
"5373";"D"
"5374";"D"
"5375";"D"
"5376";"E"
"5377";"E"
"5378";"D"
"5379";"D"
"5380";"D"
"5381";"D"
"5382";"D"
"5383";"D"
"5384";"D"
"5385";"D"
"5386";"D"
"5387";"D"
"5388";"E"
"5389";"D"
"5390";"D"
"5391";"D"
"5392";"D"
"5393";"D"
"5394";"D"
"5395";"D"
"5396";"E"
"5397";"E"
"5398";"D"
"5399";"D"
"5400";"D"
"5401";"D"
"5402";"D"
"5403";"D"
"5404";"D"
"5405";"D"
"5406";"D"
"5407";"A"
"5408";"A"
"5409";"A"
"5410";"E"
"5411";"E"
"5412";"C"
"5413";"E"
"5414";"E"
"5415";"D"
"5416";"E"
"5417";"C"
"5418";"A"
"5419";"A"
"5420";"E"
"5421";"A"
"5422";"E"
"5423";"A"
"5424";"A"
"5425";"A"
"5426";"A"
"5427";"C"
"5428";"A"
"5429";"A"
"5430";"E"
"5431";"E"
"5432";"E"
"5433";"A"
"5434";"A"
"5435";"E"
"5436";"E"
"5437";"C"
"5438";"C"
"5439";"A"
"5440";"E"
"5441";"E"
"5442";"E"
"5443";"E"
"5444";"E"
"5445";"C"
"5446";"C"
"5447";"E"
"5448";"E"
"5449";"E"
"5450";"E"
"5451";"D"
"5452";"E"
"5453";"E"
"5454";"E"
"5455";"E"
"5456";"E"
"5457";"E"
"5458";"A"
"5459";"A"
"5460";"E"
"5461";"E"
"5462";"E"
"5463";"E"
"5464";"B"
"5465";"E"
"5466";"E"
"5467";"D"
"5468";"D"
"5469";"D"
"5470";"D"
"5471";"A"
"5472";"B"
"5473";"B"
"5474";"E"
"5475";"D"
"5476";"E"
"5477";"D"
"5478";"D"
"5479";"C"
"5480";"E"
"5481";"E"
"5482";"E"
"5483";"E"
"5484";"E"
"5485";"D"
"5486";"D"
"5487";"E"
"5488";"A"
"5489";"A"
"5490";"A"
"5491";"A"
"5492";"E"
"5493";"E"
"5494";"E"
"5495";"B"
"5496";"C"
"5497";"E"
"5498";"C"
"5499";"E"
"5500";"E"
"5501";"E"
"5502";"E"
"5503";"E"
"5504";"E"
"5505";"E"
"5506";"E"
"5507";"E"
"5508";"A"
"5509";"C"
"5510";"A"
"5511";"A"
"5512";"A"
"5513";"B"
"5514";"E"
"5515";"E"
"5516";"C"
"5517";"C"
"5518";"E"
"5519";"B"
"5520";"D"
"5521";"E"
"5522";"E"
"5523";"D"
"5524";"E"
"5525";"E"
"5526";"E"
"5527";"E"
"5528";"D"
"5529";"D"
"5530";"D"
"5531";"D"
"5532";"D"
"5533";"E"
"5534";"E"
"5535";"E"
"5536";"E"
"5537";"E"
"5538";"D"
"5539";"D"
"5540";"E"
"5541";"B"
"5542";"E"
"5543";"E"
"5544";"D"
"5545";"D"
"5546";"D"
"5547";"D"
"5548";"D"
"5549";"D"
"5550";"D"
"5551";"D"
"5552";"E"
"5553";"D"
"5554";"D"
"5555";"E"
"5556";"E"
"5557";"E"
"5558";"E"
"5559";"E"
"5560";"E"
"5561";"D"
"5562";"D"
"5563";"D"
"5564";"D"
"5565";"D"
"5566";"D"
"5567";"B"
"5568";"B"
"5569";"B"
"5570";"E"
"5571";"D"
"5572";"B"
"5573";"B"
"5574";"E"
"5575";"D"
"5576";"D"
"5577";"E"
"5578";"B"
"5579";"A"
"5580";"A"
"5581";"C"
"5582";"C"
"5583";"E"
"5584";"C"
"5585";"C"
"5586";"E"
"5587";"E"
"5588";"E"
"5589";"E"
"5590";"E"
"5591";"A"
"5592";"A"
"5593";"A"
"5594";"A"
"5595";"A"
"5596";"C"
"5597";"E"
"5598";"E"
"5599";"E"
"5600";"E"
"5601";"E"
"5602";"E"
"5603";"E"
"5604";"E"
"5605";"E"
"5606";"E"
"5607";"A"
"5608";"A"
"5609";"A"
"5610";"E"
"5611";"C"
"5612";"E"
"5613";"E"
"5614";"E"
"5615";"E"
"5616";"B"
"5617";"E"
"5618";"E"
"5619";"B"
"5620";"E"
"5621";"E"
"5622";"E"
"5623";"C"
"5624";"D"
"5625";"D"
"5626";"E"
"5627";"B"
"5628";"E"
"5629";"E"
"5630";"E"
"5631";"E"
"5632";"B"
"5633";"B"
"5634";"B"
"5635";"B"
"5636";"B"
"5637";"B"
"5638";"E"
"5639";"E"
"5640";"B"
"5641";"B"
"5642";"E"
"5643";"E"
"5644";"E"
"5645";"E"
"5646";"B"
"5647";"B"
"5648";"E"
"5649";"B"
"5650";"B"
"5651";"B"
"5652";"B"
"5653";"B"
"5654";"B"
"5655";"B"
"5656";"B"
"5657";"A"
"5658";"A"
"5659";"C"
"5660";"C"
"5661";"A"
"5662";"A"
"5663";"E"
"5664";"E"
"5665";"E"
"5666";"E"
"5667";"E"
"5668";"C"
"5669";"E"
"5670";"E"
"5671";"E"
"5672";"C"
"5673";"D"
"5674";"E"
"5675";"C"
"5676";"E"
"5677";"E"
"5678";"E"
"5679";"E"
"5680";"E"
"5681";"E"
"5682";"E"
"5683";"B"
"5684";"E"
"5685";"E"
"5686";"E"
"5687";"B"
"5688";"E"
"5689";"E"
"5690";"C"
"5691";"D"
"5692";"D"
"5693";"E"
"5694";"C"
"5695";"E"
"5696";"E"
"5697";"E"
"5698";"B"
"5699";"B"
"5700";"E"
"5701";"B"
"5702";"E"
"5703";"E"
"5704";"E"
"5705";"E"
"5706";"E"
"5707";"E"
"5708";"E"
"5709";"E"
"5710";"E"
"5711";"E"
"5712";"E"
"5713";"B"
"5714";"E"
"5715";"E"
"5716";"E"
"5717";"E"
"5718";"E"
"5719";"E"
"5720";"C"
"5721";"E"
"5722";"E"
"5723";"D"
"5724";"E"
"5725";"E"
"5726";"E"
"5727";"E"
"5728";"E"
"5729";"E"
"5730";"B"
"5731";"E"
"5732";"E"
"5733";"B"
"5734";"E"
"5735";"E"
"5736";"B"
"5737";"B"
"5738";"E"
"5739";"E"
"5740";"A"
"5741";"A"
"5742";"A"
"5743";"A"
"5744";"A"
"5745";"A"
"5746";"A"
"5747";"A"
"5748";"A"
"5749";"C"
"5750";"A"
"5751";"E"
"5752";"B"
"5753";"B"
"5754";"B"
"5755";"B"
"5756";"B"
"5757";"C"
"5758";"C"
"5759";"C"
"5760";"B"
"5761";"B"
"5762";"B"
"5763";"C"
"5764";"A"
"5765";"A"
"5766";"B"
"5767";"B"
"5768";"B"
"5769";"E"
"5770";"D"
"5771";"E"
"5772";"D"
"5773";"E"
"5774";"A"
"5775";"C"
"5776";"C"
"5777";"A"
"5778";"A"
"5779";"A"
"5780";"A"
"5781";"A"
"5782";"A"
"5783";"D"
"5784";"D"
"5785";"D"
"5786";"D"
"5787";"D"
"5788";"D"
"5789";"D"
"5790";"D"
"5791";"D"
"5792";"E"
"5793";"E"
"5794";"E"
"5795";"E"
"5796";"A"
"5797";"E"
"5798";"E"
"5799";"E"
"5800";"E"
"5801";"B"
"5802";"B"
"5803";"C"
"5804";"B"
"5805";"B"
"5806";"B"
"5807";"B"
"5808";"B"
"5809";"A"
"5810";"A"
"5811";"A"
"5812";"B"
"5813";"E"
"5814";"E"
"5815";"E"
"5816";"C"
"5817";"C"
"5818";"E"
"5819";"B"
"5820";"C"
"5821";"E"
"5822";"E"
"5823";"E"
"5824";"E"
"5825";"E"
"5826";"E"
"5827";"E"
"5828";"E"
"5829";"E"
"5830";"D"
"5831";"E"
"5832";"C"
"5833";"C"
"5834";"E"
"5835";"E"
"5836";"E"
"5837";"E"
"5838";"B"
"5839";"E"
"5840";"E"
"5841";"C"
"5842";"C"
"5843";"C"
"5844";"C"
"5845";"E"
"5846";"C"
"5847";"C"
"5848";"E"
"5849";"B"
"5850";"B"
"5851";"E"
"5852";"B"
"5853";"B"
"5854";"B"
"5855";"B"
"5856";"B"
"5857";"D"
"5858";"C"
"5859";"C"
"5860";"B"
"5861";"B"
"5862";"B"
"5863";"B"
"5864";"E"
"5865";"B"
"5866";"B"
"5867";"D"
"5868";"C"
"5869";"C"
"5870";"C"
"5871";"C"
"5872";"C"
"5873";"A"
"5874";"B"
"5875";"E"
"5876";"E"
"5877";"E"
"5878";"E"
"5879";"E"
"5880";"E"
"5881";"E"
"5882";"E"
"5883";"C"
"5884";"E"
"5885";"E"
